uid,sid
685,9914
1425,9914
6950,9915
4868,9916
7194,9917
614,9917
1233,9916
7194,9916
4066,9918
3364,9918
725,9918
5101,9919
5876,9920
6069,9921
5278,9922
1054,9922
6249,9923
631,9924
3106,9924
5054,9924
7480,9924
1817,9924
4368,9924
1320,9924
4033,9924
7140,9924
5148,9924
6770,9924
1744,9924
3500,9924
1663,9924
6253,9924
3949,9924
4385,9924
5443,9924
6193,9925
1463,9925
5020,9925
2202,9925
3951,9925
3871,9925
3648,9925
5125,9925
6125,9925
3694,9925
6953,9925
2750,9925
7317,9925
6756,9925
2109,9925
5240,9925
3344,9925
6513,9925
6129,9925
5056,9926
5077,9926
3125,9927
4254,9928
2923,9928
6008,9929
7343,9929
1656,9929
4586,9929
5148,9929
7574,9929
6543,9929
4230,9929
4651,9930
3974,9931
5326,9932
5803,9933
7071,9934
5694,9934
7140,9934
1191,9934
864,9934
6747,9935
1663,9935
1320,9935
6792,9935
5148,9936
1544,9936
587,9936
7343,9936
4043,9936
6606,9936
4180,9936
2202,9936
4558,9936
6508,9936
1093,9936
6008,9936
2201,9937
2825,9937
5472,9938
4315,9939
2140,9940
231,9940
6489,9941
4370,9941
1853,9941
1824,9941
2930,9941
4792,9941
4080,9941
412,9941
5249,9941
2088,9941
4122,9941
3694,9941
5239,9941
5423,9941
1162,9941
6609,9941
3778,9942
4955,9943
2172,9944
1161,9945
2041,9946
4442,9946
3369,9946
4246,9946
6489,9946
6069,9946
6844,9947
6811,9947
1933,9947
5973,9947
5777,9947
1938,9947
4585,9947
7303,9948
4792,9948
1663,9948
1817,9948
5639,9948
2207,9948
1214,9948
4994,9948
7069,9948
3949,9948
7118,9948
1760,9948
6166,9949
6508,9949
3712,9949
5055,9949
778,9949
1648,9949
922,9949
7038,9949
4576,9949
5497,9949
2624,9950
7072,9951
5269,9951
389,9951
1026,9952
3894,9953
3006,9953
4912,9953
6487,9953
1611,9953
6981,9953
2624,9954
2624,9955
4620,9956
7215,9957
487,9957
2379,9957
4620,9958
6168,9959
5039,9959
3756,9959
2049,9959
5915,9959
6909,9959
2462,9959
104,9959
918,9959
408,9960
6168,9960
5039,9960
3756,9960
7315,9960
4686,9960
1660,9959
3928,9960
656,9959
3197,9960
3756,9961
859,9961
408,9962
5039,9962
3756,9962
4054,9959
2442,9959
408,9959
87,9961
5676,9960
3197,9961
5912,9962
593,9960
2442,9960
4713,9960
6832,9961
4686,9962
3756,9963
967,9962
6952,9962
2442,9962
2442,9961
7310,9961
408,9961
5039,9961
6168,9961
6150,9963
817,9963
2394,9963
6883,9963
5912,9963
2450,9963
104,9963
3197,9963
6351,9963
3928,9963
6075,9963
1148,9963
389,9963
2870,9963
4037,9963
1082,9963
7370,9963
5676,9963
2825,9963
2692,9963
593,9963
2442,9963
7205,9963
7543,9963
5278,9963
6468,9963
6162,9963
408,9963
6168,9963
5039,9963
6600,9964
5356,9965
6448,9965
2712,9965
6869,9965
7118,9965
3016,9966
3534,9965
3746,9965
3721,9965
1656,9965
186,9965
6391,9965
1548,9966
3313,9967
6177,9967
1663,9967
4681,9967
1527,9967
5872,9967
953,9967
7365,9967
3860,9967
2088,9966
5589,9966
6448,9967
2929,9967
930,9967
3746,9966
990,9966
1020,9966
3721,9966
6921,9966
5044,9966
5988,9966
1907,9966
6162,9966
6768,9968
1148,9968
3423,9969
3313,9970
666,9970
7317,9970
4246,9970
5981,9970
7460,9970
5302,9970
1586,9970
3798,9970
1192,9970
2172,9971
2655,9971
4385,9971
2373,9971
2939,9971
2028,9971
4056,9972
2814,9972
5838,9972
3807,9972
4387,9972
1495,9972
7512,9972
5464,9972
6525,9973
778,9973
4544,9973
811,9973
437,9973
7231,9973
6688,9973
3175,9973
4112,9973
6854,9973
4620,9974
4888,9975
1391,9975
7468,9975
2730,9975
6253,9975
684,9976
7271,9976
778,9976
331,9976
1632,9976
4043,9977
1093,9977
1149,9977
685,9977
784,9977
1713,9976
7488,9977
6152,9977
6889,9977
3573,9977
4054,9978
2836,9978
2420,9976
1895,9978
567,9978
5860,9978
6983,9978
3635,9978
6811,9978
5351,9979
1656,9979
6435,9979
4612,9979
4287,9979
931,9979
5102,9979
6606,9979
4060,9980
2865,9980
1757,9980
2865,9981
2288,9982
497,9982
1407,9982
1749,9982
6792,9983
6008,9983
6168,9983
7317,9983
5300,9983
1192,9983
530,9983
6606,9983
567,9983
190,9984
6210,9984
398,9985
5014,9985
977,9986
6008,9987
1534,9987
1664,9988
2624,9989
7277,9990
5475,9991
3832,9991
3712,9992
5249,9993
7240,9994
565,9994
2404,9994
3974,9994
1280,9994
5935,9995
2790,9994
4003,9995
3313,9994
4835,9994
6026,9995
391,9995
7574,9994
6168,9995
6244,9995
2692,9994
4442,9995
2091,9994
6008,9994
1763,9994
1424,9994
3635,9994
4394,9994
964,9996
6946,9997
5077,9997
7286,9998
20,9999
1407,9999
4330,9999
6391,9999
6844,10000
4367,10000
2553,10000
3974,10001
4106,10002
2026,10003
5564,10004
239,10005
6347,10005
3125,10005
6023,10005
7571,10005
308,10006
7538,10006
2596,10006
4097,10006
2003,10006
2236,10007
6716,10006
6953,10006
5274,10006
4494,10006
4417,10006
2903,10008
6115,10008
1126,10008
2948,10008
2539,10008
2442,10009
4392,10009
5002,10010
2580,10010
7154,10010
627,10010
5034,10010
7072,10011
68,10011
4265,10012
474,10012
1159,10012
4417,10013
2984,10013
6803,10013
7106,10013
5638,10014
6349,10014
4400,10014
3805,10014
3033,10015
514,10016
2624,10017
1855,10018
5965,10018
6120,10019
6776,10019
81,10019
7027,10019
7356,10019
3321,10020
4336,10020
1037,10020
6921,10020
6729,10020
2201,10021
5890,10022
3706,10023
3638,10023
1681,10023
5735,10023
6504,10023
4508,10024
6390,10023
6997,10023
3641,10023
1595,10024
6729,10024
1345,10024
6222,10024
5627,10023
2200,10024
643,10024
2131,10023
2517,10023
4836,10024
701,10023
4103,10023
3031,10025
4955,10026
3000,10026
5410,10027
3363,10027
2941,10027
5989,10027
1672,10027
1146,10027
1346,10027
166,10028
1239,10027
766,10027
946,10027
4590,10027
2086,10027
6611,10027
6956,10027
5077,10027
4112,10027
2373,10027
3449,10027
6167,10027
6753,10029
6435,10029
3746,10029
513,10029
7140,10029
3366,10029
2796,10029
4204,10029
3774,10029
7439,10029
5611,10030
2906,10030
5569,10030
6253,10030
1660,10031
5006,10032
6729,10032
4535,10033
3932,10034
2636,10035
7303,10035
6008,10035
5148,10035
6007,10036
2396,10036
4058,10036
2975,10036
4473,10036
6622,10036
4282,10036
2313,10037
4585,10038
3712,10038
4106,10038
6019,10038
4634,10038
593,10038
6050,10038
6147,10038
324,10038
4701,10039
5399,10039
5872,10040
3949,10040
2509,10040
6855,10040
2376,10040
130,10040
802,10040
5139,10040
3860,10040
3519,10040
5611,10040
6563,10041
2661,10041
7286,10042
365,10043
2948,10043
7347,10043
4058,10044
993,10045
4084,10046
5625,10047
5950,10047
7449,10047
668,10047
5327,10047
7078,10047
3385,10047
3880,10047
4482,10047
3380,10047
4922,10047
592,10048
825,10048
6202,10048
780,10048
3899,10048
3778,10048
5154,10048
912,10048
6882,10048
5125,10048
6179,10049
3928,10050
2718,10050
5569,10050
4821,10051
4815,10051
1360,10051
5154,10050
5427,10050
6946,10050
7327,10050
1853,10051
4873,10050
3813,10051
5359,10051
685,10051
990,10051
4771,10051
5189,10051
7365,10051
5125,10050
5170,10051
2193,10052
656,10052
3402,10052
2500,10052
1146,10052
1938,10052
2930,10052
2815,10052
1760,10052
3534,10052
3175,10052
1600,10052
7303,10052
6308,10053
5767,10053
2599,10053
6525,10053
2712,10053
5520,10053
3949,10053
2215,10053
4563,10053
1907,10053
1963,10053
245,10053
6626,10053
3746,10053
160,10053
6329,10053
7417,10054
3628,10054
7263,10054
3500,10054
7038,10054
2134,10054
497,10054
5543,10054
766,10054
399,10054
5638,10054
6166,10054
4051,10054
5659,10054
2534,10054
6792,10054
1873,10054
5906,10054
3880,10054
1618,10054
969,10054
7353,10054
2041,10054
2788,10054
2108,10054
7317,10054
3871,10055
6889,10055
3505,10055
874,10055
1930,10055
5638,10055
5399,10055
1425,10055
4263,10055
6588,10055
599,10055
4289,10055
1675,10055
3778,10055
6050,10055
1921,10055
1886,10055
7341,10056
3639,10057
99,10057
6797,10057
5353,10057
6713,10057
6125,10057
3465,10057
5519,10057
3091,10057
5427,10057
4815,10057
1606,10057
1063,10058
1974,10058
7327,10058
6278,10058
5659,10059
1675,10059
3534,10059
5044,10059
804,10059
2966,10059
3712,10059
3637,10060
7433,10060
1320,10060
6295,10060
487,10060
3175,10060
2168,10060
3269,10061
1187,10061
7571,10061
121,10061
4392,10061
2902,10061
4270,10061
1911,10062
5193,10062
2591,10061
1346,10062
5031,10062
2619,10062
2560,10062
6747,10062
2459,10063
3718,10063
4060,10063
7240,10062
6359,10063
2459,10064
1962,10062
7357,10062
4914,10062
11,10063
3899,10062
4836,10063
4570,10062
7543,10064
3399,10062
4724,10062
7522,10063
3694,10062
5481,10062
4879,10065
3597,10066
3303,10066
6122,10066
962,10066
3676,10066
1137,10066
2453,10066
2794,10066
1525,10066
7072,10066
1239,10066
10,10066
4928,10066
6090,10066
3951,10066
2836,10067
4538,10066
3443,10066
2200,10066
7370,10066
1082,10066
2755,10066
6405,10066
4442,10066
2459,10066
1391,10068
4502,10068
5872,10068
1119,10068
6756,10069
1663,10069
5747,10069
1360,10069
2217,10069
5356,10069
5490,10069
3862,10069
6854,10070
3016,10070
6896,10070
248,10070
4677,10070
5412,10070
2730,10070
3984,10071
3293,10071
2859,10071
6431,10071
6869,10071
6543,10071
1018,10072
674,10073
4763,10073
4586,10073
6253,10073
2840,10073
1169,10073
121,10073
7343,10073
1360,10073
6975,10073
931,10073
6216,10073
5484,10074
208,10074
2713,10074
6528,10074
3413,10074
6943,10074
5481,10074
1647,10074
5382,10074
7047,10074
3985,10074
2825,10074
6699,10074
6622,10074
5311,10075
4096,10075
3237,10075
5484,10076
1749,10076
4556,10076
659,10076
4229,10076
4712,10077
5142,10077
6446,10077
5766,10077
1527,10077
5552,10077
1093,10077
2650,10077
157,10077
1776,10077
1296,10077
7194,10077
5560,10077
834,10077
4289,10077
1544,10077
1691,10077
7118,10077
1847,10077
6178,10078
3406,10078
760,10078
1142,10079
2847,10079
485,10079
575,10079
6495,10079
1030,10079
1525,10079
2902,10079
2282,10079
1935,10079
3116,10079
2195,10079
7498,10079
2761,10079
2453,10080
2550,10080
676,10081
7035,10082
4304,10082
4679,10082
2133,10083
1082,10084
3933,10085
5343,10085
656,10084
6817,10086
4265,10086
2854,10086
6369,10086
3406,10086
1239,10086
5896,10086
474,10086
4570,10086
4620,10087
37,10088
5714,10088
6008,10088
4369,10088
1611,10088
887,10088
1675,10088
4586,10088
5490,10088
2636,10088
4620,10088
7317,10088
5558,10088
3756,10089
3670,10090
6109,10090
7317,10091
1146,10091
4399,10091
6507,10091
2597,10091
5747,10091
912,10092
6273,10092
5075,10092
4634,10092
1214,10092
5399,10092
2966,10092
6983,10092
190,10093
6069,10093
6522,10093
5359,10093
4112,10093
836,10093
3472,10094
262,10095
920,10095
1052,10096
3236,10096
2236,10097
6347,10097
1845,10097
6739,10098
4317,10099
1341,10100
4494,10101
2429,10101
6817,10101
696,10101
983,10101
1235,10101
6240,10101
5319,10102
6117,10101
4679,10103
7571,10104
993,10105
6997,10105
5472,10105
3125,10105
5468,10106
68,10106
666,10106
5927,10106
7001,10106
3876,10106
2073,10106
2655,10106
236,10106
1886,10106
3694,10106
1663,10106
5964,10106
1853,10106
5102,10106
4442,10106
1360,10106
6626,10106
432,10106
6129,10107
6686,10107
6235,10107
81,10107
6020,10107
657,10107
6282,10107
1037,10108
457,10109
6953,10109
4143,10109
6795,10109
457,10110
3838,10110
6753,10109
4900,10109
5916,10110
7433,10110
7217,10109
3067,10110
2256,10110
4836,10110
6008,10110
2800,10110
2442,10110
924,10110
4417,10110
6082,10110
487,10110
3920,10110
784,10110
3453,10110
238,10110
5142,10110
3392,10110
3583,10110
3583,10109
6752,10109
6952,10109
6522,10111
852,10112
3583,10112
3443,10113
3448,10113
485,10114
6795,10114
5193,10114
5420,10114
5215,10114
5578,10114
190,10115
967,10115
2606,10116
2500,10117
7220,10117
5948,10118
4771,10118
4743,10118
3192,10118
3082,10118
5714,10118
1907,10118
1847,10118
7343,10118
5105,10118
1607,10118
2012,10118
5645,10118
641,10118
4255,10119
2396,10119
6166,10120
1234,10120
1993,10120
1920,10119
2861,10121
2878,10121
6085,10121
2433,10121
5465,10122
6190,10122
480,10122
7388,10122
4901,10122
2639,10122
33,10122
3040,10122
6193,10122
2200,10122
859,10122
2432,10122
6692,10122
3683,10122
631,10122
1223,10122
5020,10122
2223,10122
2655,10122
1847,10122
4263,10122
4574,10122
3500,10122
5385,10122
1649,10122
6756,10122
4775,10122
6921,10122
3877,10122
4899,10122
3316,10122
6295,10122
5299,10123
4701,10124
3275,10125
3795,10125
3494,10125
3269,10125
2308,10125
428,10125
3776,10126
443,10126
1611,10126
6028,10126
3238,10126
1082,10126
3071,10126
2515,10126
735,10126
4204,10126
5316,10126
432,10126
6981,10126
2328,10126
2218,10127
6050,10128
7120,10128
5960,10128
4928,10128
6378,10128
6447,10128
5400,10128
3453,10128
186,10128
821,10128
5213,10129
3416,10129
3262,10129
6745,10130
5346,10130
472,10130
6033,10130
1162,10131
4516,10131
2948,10131
6069,10131
1776,10131
6090,10131
2826,10131
798,10131
1257,10131
1174,10131
5044,10131
641,10131
1065,10131
5189,10131
5126,10131
3756,10132
5519,10132
4887,10132
1320,10132
1227,10132
1760,10132
5447,10132
5659,10132
6977,10132
962,10132
2860,10132
6083,10132
1790,10132
6369,10133
2009,10134
3358,10134
5415,10134
7288,10134
1256,10134
2122,10134
1316,10134
3136,10134
1681,10134
2422,10134
5188,10134
2893,10134
3157,10134
2817,10134
3365,10134
6950,10134
5409,10134
1501,10134
322,10135
6507,10135
778,10135
3380,10135
4586,10136
2636,10136
7343,10136
6140,10136
5348,10136
6543,10136
1169,10136
6008,10136
2277,10137
6008,10138
1587,10139
45,10140
1162,10141
1606,10141
1644,10141
7343,10141
953,10141
808,10141
6487,10141
6543,10141
4128,10141
1169,10141
3344,10141
3067,10141
6869,10141
4586,10141
6489,10141
5651,10141
6997,10142
5006,10142
4815,10143
3280,10143
3839,10143
3465,10143
5973,10143
6008,10143
5967,10144
99,10144
7431,10144
5468,10144
68,10144
1940,10144
7509,10144
2282,10144
4062,10144
1130,10144
6406,10144
3508,10144
3652,10144
7232,10144
5246,10144
5319,10144
3091,10144
3877,10144
3533,10144
3813,10144
191,10144
7038,10144
4763,10144
6019,10144
7135,10144
6774,10144
4189,10144
666,10144
3521,10144
5569,10144
1860,10144
2196,10144
1128,10144
4814,10144
5126,10145
2105,10146
1527,10146
6008,10147
6683,10147
821,10147
5336,10147
7439,10147
990,10147
2157,10147
248,10147
3839,10147
3344,10147
5710,10147
7194,10147
2825,10147
1146,10147
175,10147
4315,10147
3672,10148
3698,10148
357,10148
6235,10148
4283,10148
1188,10148
6846,10148
165,10148
1093,10148
3635,10148
6606,10148
1873,10148
2980,10149
6776,10149
1855,10149
4967,10149
7356,10149
6266,10150
4926,10151
5051,10151
6246,10152
3321,10153
7196,10153
3661,10153
2635,10154
3748,10154
3748,10155
4701,10154
5186,10156
6396,10156
6291,10154
6468,10154
1674,10154
5560,10157
5056,10157
7120,10157
6083,10157
2799,10157
7140,10157
3500,10157
5905,10157
5543,10157
7356,10157
175,10157
5399,10157
86,10157
2720,10157
4586,10157
5520,10157
1128,10157
3726,10157
1010,10157
6881,10157
4494,10158
5760,10158
3048,10158
1760,10158
6984,10158
3990,10158
6507,10158
3535,10159
1142,10159
5876,10159
1317,10159
2663,10159
594,10159
4912,10159
2740,10160
5674,10160
1525,10161
5410,10161
5279,10161
7148,10161
2378,10161
531,10161
28,10161
3663,10162
5991,10163
4936,10163
99,10164
5353,10164
3797,10164
1264,10164
2659,10164
2623,10164
6956,10164
1018,10164
6035,10164
346,10165
1712,10165
1349,10164
5302,10164
3465,10164
4249,10164
6093,10164
4889,10164
4330,10164
6125,10164
1128,10164
3270,10166
7232,10166
2407,10166
650,10167
2891,10167
1161,10167
6423,10167
383,10167
68,10167
1940,10167
7509,10167
1632,10167
2282,10167
6956,10167
2101,10167
2655,10167
236,10167
4062,10167
4042,10167
2596,10167
2156,10167
4189,10167
5948,10167
7232,10167
5569,10167
3813,10167
5319,10167
666,10167
6833,10167
3635,10167
6797,10167
371,10167
3532,10167
6366,10167
4667,10167
6202,10168
3207,10168
69,10168
2836,10168
278,10168
2770,10168
6582,10169
4972,10169
2799,10170
6469,10170
5790,10170
6476,10170
1681,10170
7447,10170
410,10170
3268,10170
5034,10170
3583,10170
5519,10170
1360,10170
2730,10170
2859,10170
5988,10170
1586,10170
3293,10170
4022,10171
3832,10171
3042,10172
4585,10172
2382,10171
5348,10172
2379,10172
7303,10172
1850,10172
5249,10172
2080,10171
6497,10173
566,10173
6609,10173
4763,10173
1063,10173
1921,10173
1346,10173
3860,10173
4330,10173
4246,10173
3798,10173
3465,10173
7047,10173
5845,10173
3137,10173
4400,10173
5611,10173
5988,10173
2929,10173
930,10173
5189,10174
5758,10174
6528,10174
864,10174
3725,10174
4763,10174
3793,10174
6162,10174
1663,10174
4718,10174
3287,10174
4128,10174
3254,10175
5850,10176
7512,10176
4505,10176
519,10176
4308,10176
2152,10177
5249,10177
864,10176
901,10177
5112,10176
4763,10177
5105,10177
1360,10176
4910,10176
911,10176
6487,10178
946,10178
1229,10178
864,10178
6713,10178
4763,10178
3813,10178
1334,10178
5413,10178
836,10178
6931,10178
7047,10178
2623,10176
6049,10176
918,10176
1078,10176
5431,10176
3465,10176
7423,10179
4681,10179
5234,10176
6307,10179
2675,10179
7393,10176
3293,10176
3055,10176
5860,10176
6162,10179
884,10179
953,10179
3966,10179
7291,10179
5659,10179
5356,10179
1675,10179
3985,10179
3128,10179
4738,10179
6125,10179
6913,10179
6253,10179
1311,10180
1265,10181
1525,10182
1251,10181
6115,10181
6729,10181
6084,10182
874,10182
4693,10181
6547,10182
7051,10181
4556,10183
4378,10183
6476,10183
5196,10183
5550,10181
4378,10181
5313,10181
5578,10181
7209,10181
5353,10183
5125,10184
4879,10185
1146,10185
3392,10185
1162,10185
2799,10185
1426,10185
7054,10185
5508,10185
4222,10185
6756,10185
656,10185
2073,10186
86,10186
2195,10186
5627,10187
6008,10188
6547,10188
5895,10188
6684,10189
3344,10189
5054,10189
86,10189
4464,10189
311,10189
2281,10190
3364,10190
69,10191
221,10192
221,10193
3377,10194
3724,10195
2644,10195
5472,10196
956,10197
4873,10198
1264,10199
28,10200
2049,10201
3940,10202
779,10202
3712,10202
7279,10202
1147,10202
7498,10202
7078,10203
5968,10203
2939,10204
2854,10204
4399,10204
2710,10204
1879,10203
2761,10205
3839,10204
3990,10204
1143,10203
1169,10203
3611,10203
3519,10204
912,10203
1464,10203
6008,10203
887,10204
2934,10206
4178,10207
2591,10207
2423,10208
6152,10208
6008,10208
924,10208
3974,10208
3392,10208
685,10208
5519,10208
641,10208
3638,10209
457,10209
212,10209
6000,10209
5625,10210
1137,10210
4509,10210
6601,10210
1258,10210
7070,10210
6222,10210
5676,10210
5669,10210
6543,10210
887,10210
4222,10210
7054,10210
70,10210
6868,10210
5112,10211
1575,10212
4345,10213
4562,10214
5616,10215
54,10215
847,10216
4229,10215
7205,10215
5895,10216
2713,10215
4234,10215
3820,10215
4026,10217
6677,10215
3820,10217
7120,10217
365,10217
5382,10217
3083,10215
7472,10217
871,10217
6966,10217
5928,10218
2738,10218
4956,10218
7326,10218
847,10218
5015,10218
1551,10218
2135,10218
5311,10218
2450,10218
6336,10218
6661,10218
5019,10218
5520,10218
4511,10218
3663,10218
7051,10218
4546,10218
6677,10218
1461,10218
7045,10218
643,10218
6622,10218
2857,10218
3237,10218
3088,10218
2534,10218
6517,10218
6793,10218
2903,10219
4283,10220
1162,10220
5059,10220
3500,10220
1541,10220
1544,10220
437,10220
6983,10220
1320,10220
1143,10220
7506,10220
6507,10220
599,10220
5336,10220
1759,10220
4976,10220
1174,10221
6953,10221
6528,10221
5569,10221
1541,10221
3774,10221
6869,10221
437,10221
4494,10221
599,10221
1320,10221
6507,10221
2730,10221
3500,10221
1713,10221
1391,10221
766,10222
1320,10222
6083,10223
2012,10223
1320,10223
5125,10223
1612,10223
5173,10223
6943,10223
331,10223
2912,10224
1975,10225
5856,10226
4483,10226
162,10226
854,10226
7512,10226
4239,10226
7386,10226
4972,10226
1493,10226
4701,10226
7272,10226
6674,10226
3488,10226
6075,10227
3974,10228
3566,10228
3106,10229
1233,10229
574,10229
7343,10229
6422,10229
4763,10229
1066,10229
2800,10229
5957,10229
4836,10229
5497,10229
4368,10230
2857,10230
1817,10230
3974,10230
4712,10230
2193,10230
6608,10230
5766,10230
1469,10230
4586,10230
4763,10230
5905,10230
1135,10230
6881,10230
6684,10230
5560,10230
6423,10231
4900,10231
2596,10231
5332,10231
3813,10231
2399,10232
5056,10232
1299,10232
1130,10233
620,10233
192,10233
2138,10233
1852,10233
6417,10233
3840,10233
5830,10233
4586,10233
3137,10233
3554,10233
7144,10234
3840,10234
3312,10234
2092,10234
1346,10234
6507,10235
6896,10235
1927,10234
5427,10234
4299,10234
4069,10234
1360,10234
3839,10235
2088,10235
3698,10235
5558,10235
3027,10235
1544,10235
29,10234
1544,10234
6811,10235
6008,10235
2197,10235
7468,10235
4713,10236
4055,10236
3102,10237
6817,10238
2442,10239
6513,10239
4054,10238
1743,10238
6770,10240
4620,10241
4620,10242
4620,10243
2550,10244
1034,10245
2452,10245
3718,10245
5788,10245
1570,10246
475,10245
1306,10245
929,10245
3251,10245
7305,10246
7512,10246
2453,10246
6122,10246
2018,10246
4893,10246
5378,10246
4967,10245
3712,10247
4060,10246
2496,10246
3817,10246
4308,10246
5848,10245
400,10245
2282,10245
2903,10245
6178,10245
2253,10246
4304,10245
195,10245
5899,10246
3101,10245
6768,10246
5880,10246
7381,10245
2026,10245
806,10246
2718,10246
2765,10245
4434,10245
5211,10245
3712,10246
3148,10245
1493,10248
1529,10245
69,10249
4952,10249
6020,10248
3933,10248
1172,10250
3857,10250
4761,10250
402,10250
7496,10250
7154,10250
480,10250
4618,10250
5850,10250
4280,10250
2639,10250
4265,10250
2988,10250
3615,10245
3887,10250
4255,10250
5663,10250
6497,10250
2854,10250
474,10250
1159,10250
3940,10250
278,10250
3370,10250
2450,10250
4509,10250
6369,10250
1082,10250
1258,10250
760,10250
5989,10250
6710,10250
3333,10250
3203,10250
1026,10250
2988,10251
6585,10251
6178,10251
3406,10251
760,10251
1903,10251
4438,10250
2026,10251
4879,10251
7192,10250
5402,10250
3648,10250
4229,10250
5211,10250
3223,10250
1508,10250
656,10250
2565,10250
3308,10250
2799,10250
2578,10250
7466,10250
463,10250
513,10250
1437,10250
6992,10250
83,10250
3745,10252
4210,10250
4873,10250
1485,10252
2161,10252
485,10252
6495,10252
3615,10250
4713,10250
575,10252
930,10252
7240,10250
6557,10252
2847,10252
3030,10252
1030,10252
2496,10250
3712,10250
1173,10250
5015,10252
4417,10250
97,10252
1935,10252
3406,10252
4533,10252
7571,10252
6811,10252
6969,10252
901,10252
4178,10252
7498,10252
1065,10252
6500,10252
3615,10252
977,10253
1068,10254
1862,10255
7506,10255
784,10255
5659,10255
1093,10255
2012,10255
7105,10255
3974,10255
3449,10255
6291,10255
7393,10255
1424,10255
5790,10255
5905,10255
604,10255
918,10255
1010,10255
1124,10256
1154,10256
659,10256
2224,10257
6035,10258
721,10258
1656,10258
5472,10258
5105,10258
7047,10258
1808,10258
4640,10259
7106,10259
5274,10259
7527,10259
6803,10259
3951,10259
4494,10259
2236,10260
4097,10260
4541,10260
2709,10260
787,10260
7355,10261
2175,10262
239,10263
7032,10263
5851,10264
2995,10265
2159,10266
7423,10266
3095,10266
3095,10267
5946,10267
4918,10266
534,10267
2598,10266
4473,10266
7472,10267
4570,10267
5784,10266
212,10266
7449,10266
987,10266
5188,10266
3350,10266
4850,10268
7047,10268
3877,10268
6977,10268
6489,10268
3584,10268
7356,10268
700,10269
2540,10269
2807,10269
6977,10269
5348,10269
406,10269
4828,10269
6489,10269
1329,10269
1574,10269
243,10269
2836,10269
3263,10269
6921,10269
2047,10269
1315,10270
4097,10271
4097,10272
983,10272
4097,10273
2429,10273
6356,10273
6817,10273
1235,10273
3433,10273
1495,10273
6117,10273
4747,10273
4097,10274
887,10275
6268,10275
1792,10276
5618,10276
5640,10276
4806,10276
4145,10276
657,10276
4326,10276
231,10276
144,10277
5027,10278
5051,10279
7414,10280
6637,10280
4901,10281
7443,10281
7144,10281
1044,10281
2223,10281
5807,10281
7434,10281
7126,10281
2633,10281
5979,10281
2433,10281
1928,10281
3446,10281
7381,10281
6129,10281
6716,10281
7548,10281
1463,10282
3236,10282
6314,10282
1871,10282
1609,10283
1063,10284
6329,10284
7343,10284
6448,10284
7356,10284
7231,10284
5520,10284
1659,10284
7303,10284
3076,10284
1675,10284
177,10284
6521,10284
3805,10284
5906,10284
1611,10284
5399,10284
5443,10285
1659,10285
3380,10286
6234,10286
3027,10286
990,10286
6737,10286
3509,10286
4076,10286
5148,10286
7016,10286
2805,10287
588,10288
2644,10289
7391,10290
2049,10291
4922,10291
7393,10291
1656,10291
6162,10291
6465,10291
7377,10292
4368,10293
6818,10293
1234,10293
2599,10292
2805,10292
1660,10292
4219,10292
6995,10294
7230,10295
7339,10295
3298,10295
4293,10296
5468,10297
5058,10297
2309,10297
6325,10297
2188,10298
68,10297
2479,10297
4533,10297
3508,10297
5967,10297
2418,10299
2161,10299
6909,10299
4918,10299
4622,10299
2789,10299
2820,10299
457,10299
1531,10299
156,10299
997,10299
360,10299
3940,10299
3535,10299
5353,10299
2167,10299
2878,10299
7356,10300
3416,10300
6033,10300
2440,10301
6784,10302
262,10303
2385,10303
3185,10303
506,10304
3962,10305
5399,10305
2860,10305
166,10306
6889,10305
4345,10305
2906,10305
3774,10305
6981,10305
5054,10305
6747,10305
5135,10305
1227,10305
2920,10305
4051,10305
5766,10305
5543,10305
177,10305
3990,10305
6507,10305
6235,10307
6546,10307
588,10307
3501,10307
5348,10307
766,10307
1860,10307
83,10307
365,10307
3500,10307
946,10307
4122,10307
4708,10307
6784,10307
1938,10307
3564,10307
5148,10307
1768,10307
86,10307
6125,10307
3366,10307
166,10307
190,10307
232,10307
1644,10307
4586,10307
4399,10307
6528,10307
6417,10307
3110,10307
1855,10308
4686,10309
1797,10309
1847,10310
7158,10310
5206,10310
3534,10310
566,10310
4222,10310
4166,10311
220,10312
1370,10312
1346,10312
2197,10312
4771,10312
4910,10312
5659,10313
3694,10313
86,10314
621,10315
5014,10315
7027,10316
274,10317
6007,10317
308,10318
7196,10319
5062,10319
3303,10319
397,10319
4166,10319
1002,10319
3346,10319
3191,10319
6000,10319
817,10319
6509,10319
2172,10319
6347,10319
4000,10319
104,10319
280,10319
3583,10319
2596,10319
1793,10319
3875,10319
1903,10319
166,10319
5460,10319
5561,10319
7454,10319
1797,10319
5878,10319
4096,10319
4270,10319
4266,10319
6359,10319
4713,10319
2192,10319
2112,10320
399,10320
6396,10320
2170,10320
614,10321
5720,10322
5726,10322
5022,10322
6090,10322
1360,10322
5206,10322
7459,10322
3839,10322
1350,10322
3175,10322
1927,10322
1873,10322
6023,10322
7049,10322
1426,10322
4180,10322
4324,10322
7159,10322
4628,10322
6844,10322
3852,10323
3672,10323
6518,10323
7179,10323
1137,10323
5521,10323
6582,10323
1359,10323
7431,10323
2253,10323
7388,10323
3321,10323
6235,10323
6795,10323
1026,10323
595,10323
5420,10323
2450,10323
7205,10323
3446,10323
3409,10323
4445,10323
2421,10323
3027,10323
